lat,lng,pop
104.14,36.89,3
105.36,37.03,3
104.79,36.08,3
103.46,37.72,3
104.72,37.85,3
102.9,36.75,3
104.47,-1.44,3
103.36,-1.73,3
104.79,-0.35,3
103.69,-0.64,3
105.25,-2.23,3
104.15,-2.52,3
105.57,-1.15,3
-85.41,42.76,3
-84.41,41.94,3
-86.89,42.56,3
-85.88,41.76,3
-84.91,43.77,3
-83.91,42.94,3
-86.43,43.57,3
126.89,6.72,3
125.39,5.42,3
126.5,5.63,3
125.04,7.38,3
126.15,7.6,3
124.66,6.29,3
47.49,40.85,3
48.52,41.6,3
47.85,39.76,3
48.87,40.51,3
46.12,41.17,3
47.12,41.94,3
46.5,40.09,3
-3.03,39.19,3
-1.69,39.38,3
-3.47,38.13,3
-2.14,38.34,3
-2.58,40.24,3
-4.37,38.98,3
119.28,22.44,3
118.93,21.46,3
120.0,21.71,3
118.58,23.26,3
119.64,23.41,3
118.22,22.3,3
24.68,54.71,3
26.51,54.64,3
23.7,53.92,3
25.5,53.86,3
23.84,55.55,3
25.69,55.49,3
22.85,54.76,3
14.49,42.13,3
12.29,41.05,3
12.15,42.95,3
13.68,43.04,3
11.47,41.95,3
106.67,19.58,3
107.49,18.73,3
106.32,18.51,3
107.84,19.8,3
29.99,48.37,3
31.62,48.22,3
29.04,47.54,3
30.66,47.41,3
29.29,49.33,3
30.95,49.19,3
28.33,48.5,3
23.73,42.2,3
25.27,42.14,3
22.91,41.26,3
24.44,41.21,3
23.01,43.18,3
24.57,43.13,3
22.18,42.24,3
32.3,27.56,3
33.59,27.42,3
32.81,26.48,3
31.77,28.63,3
33.08,28.49,3
-1.37,56.24,3
-0.26,55.4,3
-3.13,56.17,3
-0.76,57.12,3
0.36,56.28,3
-2.54,57.07,3
12.08,12.38,3
13.21,12.38,3
11.57,11.45,3
12.69,11.45,3
11.46,13.31,3
12.59,13.32,3
10.95,12.37,3
27.76,-24.3,3
26.49,-24.22,3
28.45,-23.34,3
27.19,-23.28,3
27.06,-25.24,3
29.03,-24.36,3
38.56,13.09,3
39.64,12.98,3
37.87,12.23,3
38.94,12.13,3
38.18,14.06,3
39.27,13.95,3
37.47,13.19,3
38.35,21.81,3
37.6,20.91,3
38.77,20.76,3
37.93,22.86,3
39.12,22.7,3
37.17,21.96,3
9.18,3.54,3
8.19,3.57,3
8.8,4.43,3
9.56,2.64,3
8.56,2.67,3
10.18,3.51,3
-77.17,20.2,3
-77.84,20.91,3
-76.23,20.48,3
-76.88,21.2,3
-77.46,19.2,3
-78.13,19.91,3
-76.52,19.5,3
99.31,9.65,3
98.15,9.36,3
99.63,10.78,3
98.47,10.49,3
100.14,8.8,3
98.99,8.51,3
100.47,9.94,3
-78.54,1.22,3
-77.61,0.54,3
-79.59,0.77,3
-78.43,2.34,3
-77.5,1.67,3
-79.47,1.9,3
-76.54,11.28,3
-77.55,10.89,3
-76.64,10.26,3
-76.44,12.28,3
-75.54,11.65,3
-77.44,11.9,3
28.16,-7.06,3
26.98,-7.0,3
28.8,-6.09,3
27.62,-6.02,3
28.69,-8.11,3
27.51,-8.04,3
29.34,-7.13,3
-102.83,22.33,3
-103.87,23.01,3
-101.67,22.82,3
-102.71,23.5,3
-103.98,21.84,3
-101.81,21.65,3
48.89,52.77,3
49.31,51.67,3
50.62,52.46,3
47.15,53.04,3
48.45,53.85,3
47.61,51.96,3
23.11,45.07,3
24.71,45.02,3
22.27,44.15,3
23.85,44.11,3
22.35,46.02,3
23.97,45.98,3
21.51,45.1,3
28.57,43.85,3
26.13,43.06,3
27.68,42.96,3
27.89,44.85,3
9.52,58.97,3
10.36,59.79,3
10.58,58.31,3
11.43,59.13,3
7.64,58.79,3
8.44,59.62,3
8.71,58.14,3
0.36,46.32,3
1.26,45.44,3
-1.1,46.2,3
-0.16,45.33,3
0.89,47.29,3
1.8,46.42,3
-0.58,47.19,3
34.37,41.35,3
35.28,42.19,3
34.93,40.31,3
35.83,41.15,3
32.88,41.53,3
33.79,42.39,3
33.47,40.49,3
46.5,26.36,3
47.61,26.13,3
45.7,25.54,3
46.17,27.42,3
47.3,27.17,3
45.37,26.6,3
-81.44,42.25,3
-80.52,41.41,3
-81.99,41.28,3
-80.86,43.24,3
-79.94,42.38,3
-82.39,43.1,3
-10.49,39.89,3
-9.08,40.17,3
-10.85,38.78,3
-11.55,40.7,3
-10.12,40.99,3
-11.9,39.59,3
104.27,11.89,3
103.11,11.63,3
104.6,13.01,3
103.45,12.75,3
103.93,10.77,3
105.41,12.16,3
87.24,21.01,3
88.41,21.36,3
86.95,19.91,3
88.12,20.25,3
86.36,21.76,3
96.0,28.26,3
97.23,28.52,3
95.67,27.22,3
96.89,27.5,3
95.1,29.0,3
96.33,29.28,3
94.77,27.98,3
121.86,29.15,3
122.98,29.44,3
122.6,28.51,3
122.24,30.08,3
120.75,28.86,3
-88.33,20.42,3
-87.25,20.79,3
-88.09,21.51,3
-88.56,19.32,3
-89.41,20.03,3
-87.49,19.7,3
41.04,44.11,3
41.99,44.92,3
41.52,43.07,3
42.47,43.87,3
39.59,44.37,3
40.55,45.15,3
40.09,43.34,3
38.22,-2.54,3
37.08,-2.49,3
38.8,-1.6,3
37.67,-1.54,3
38.77,-3.54,3
37.63,-3.5,3
39.35,-2.59,3
-5.75,8.03,3
-5.1,7.47,3
-6.7,7.7,3
-6.03,7.15,3
-5.46,8.91,3
-4.81,8.35,3
-6.41,8.59,3
94.12,25.89,3
95.34,26.18,3
95.01,25.12,3
92.9,25.58,3
-58.9,-24.68,3
-59.84,-24.05,3
-57.9,-24.3,3
-58.85,-23.68,3
-58.95,-25.67,3
-59.89,-25.04,3
-101.4,25.15,3
-102.45,25.85,3
-101.26,26.32,3
-101.54,23.99,3
-102.58,24.67,3
-100.37,24.46,3
109.09,40.85,3
108.44,39.93,3
109.67,40.0,3
108.49,41.72,3
109.77,41.77,3
107.83,40.79,3
-2.64,11.91,3
-2.96,11.04,3
-2.01,11.09,3
-3.28,12.74,3
-2.32,12.8,3
-3.6,11.86,3
141.66,37.16,3
140.45,36.88,3
142.0,38.21,3
142.55,36.37,3
141.33,36.11,3
142.9,37.43,3
82.07,8.01,3
82.32,9.12,3
81.24,8.79,3
82.89,7.22,3
81.82,6.89,3
83.15,8.34,3
27.48,41.05,3
26.64,40.12,3
28.14,40.02,3
26.81,42.06,3
28.35,41.95,3
25.96,41.14,3
119.63,15.07,3
119.27,14.02,3
118.92,15.85,3
118.57,14.81,3
105.69,-4.08,3
104.6,-4.37,3
106.01,-3.01,3
106.45,-4.84,3
106.78,-3.78,3
114.2,25.56,3
115.68,26.64,3
114.56,26.53,3
116.06,24.84,3
114.95,24.72,3
116.42,25.8,3
80.7,19.91,3
81.81,20.29,3
80.1,21.7,3
81.2,22.09,3
79.85,20.62,3
41.03,-3.63,3
41.58,-2.69,3
40.47,-2.64,3
41.58,-4.63,3
40.46,-4.59,3
42.14,-3.68,3
124.98,1.29,3
126.09,1.48,3
124.6,0.22,3
125.71,0.4,3
124.26,2.17,3
125.36,2.37,3
123.88,1.1,3
98.86,4.28,3
97.72,3.98,3
99.17,5.41,3
98.03,5.11,3
99.68,3.45,3
100.0,4.57,3
0.47,38.7,3
1.8,38.91,3
0.0,37.67,3
1.31,37.87,3
0.96,39.73,3
-0.83,38.52,3
115.7,23.88,3
117.16,22.18,3
116.08,22.04,3
117.51,23.15,3
-68.26,-33.36,3
-67.26,-33.8,3
-69.36,-33.88,3
-68.34,-34.33,3
-68.18,-32.39,3
-67.18,-32.84,3
-69.27,-32.91,3
-113.63,34.58,3
-114.83,35.15,3
-112.39,35.14,3
-113.6,35.72,3
-113.65,33.43,3
-114.85,34.01,3
22.44,-4.72,3
21.29,-4.65,3
23.1,-3.77,3
21.95,-3.7,3
22.94,-5.75,3
21.79,-5.68,3
23.6,-4.79,3
-104.2,19.5,3
-105.23,20.16,3
-104.31,18.34,3
-105.32,19.0,3
-103.19,18.83,3
-4.44,41.95,3
-3.04,42.14,3
-4.88,40.89,3
-3.5,41.09,3
-5.42,42.8,3
-3.99,42.99,3
-5.85,41.74,3
102.26,52.7,3
103.95,52.75,3
101.52,51.71,3
103.19,51.78,3
101.28,53.63,3
103.02,53.68,3
100.55,52.63,3
153.3,-26.21,3
152.03,-26.47,3
153.67,-25.1,3
152.41,-25.37,3
154.2,-27.05,3
152.92,-27.32,3
154.56,-25.94,3
102.14,22.71,3
100.94,22.46,3
102.49,23.77,3
101.29,23.53,3
103.0,21.88,3
101.8,21.64,3
103.34,22.95,3
128.83,33.18,3
128.41,32.3,3
129.6,32.53,3
128.05,33.81,3
129.24,34.04,3
127.64,32.94,3
82.75,43.9,3
84.27,44.27,3
82.45,42.75,3
83.94,43.13,3
81.51,44.65,3
83.06,45.04,3
81.23,43.5,3
93.73,20.78,3
94.93,21.08,3
93.41,19.67,3
94.61,19.98,3
92.85,21.57,3
94.05,21.88,3
92.54,20.47,3
-39.95,-3.39,3
-37.91,-3.42,3
-38.92,-2.81,3
-38.96,-5.17,3
-39.97,-4.57,3
-37.92,-4.6,3
26.48,46.79,3
28.11,46.69,3
25.59,45.91,3
27.2,45.83,3
25.75,47.75,3
27.4,47.66,3
24.85,46.87,3
101.46,-1.22,3
100.34,-1.51,3
101.78,-0.12,3
102.25,-2.02,3
101.14,-2.31,3
102.57,-0.93,3
49.78,33.33,3
50.72,34.01,3
50.06,32.28,3
48.55,33.7,3
49.48,34.39,3
48.86,32.65,3
-2.1,44.19,3
-1.17,43.33,3
-3.53,44.03,3
-1.6,45.2,3
-0.67,44.34,3
-3.06,45.06,3
18.26,60.19,3
19.27,60.94,3
19.25,59.46,3
20.27,60.21,3
16.26,60.13,3
17.24,60.89,3
-3.27,7.7,3
-2.66,6.91,3
-4.18,7.67,3
-3.57,6.89,3
-2.97,8.53,3
-2.35,7.72,3
-3.88,8.5,3
129.97,30.97,3
131.16,31.19,3
129.55,30.06,3
130.74,30.29,3
129.19,31.64,3
130.38,31.87,3
128.78,30.74,3
33.87,47.07,3
35.45,46.87,3
32.91,46.26,3
34.48,46.07,3
33.25,48.05,3
34.85,47.86,3
32.28,47.25,3
114.63,20.9,3
113.52,20.74,3
114.98,21.9,3
115.37,20.04,3
114.27,19.88,3
115.72,21.05,3
71.0,37.84,3
72.33,38.36,3
70.94,36.68,3
72.24,37.21,3
69.74,38.45,3
71.07,39.0,3
69.7,37.3,3
-4.75,6.04,3
-5.67,5.75,3
-5.04,5.22,3
-4.47,6.86,3
-3.86,6.09,3
-5.38,6.61,3
119.7,33.75,3
120.78,33.76,3
118.98,34.54,3
120.07,34.56,3
110.07,-5.74,3
109.01,-6.04,3
34.03,-26.46,3
34.7,-25.5,3
33.43,-25.48,3
34.64,-27.43,3
33.36,-27.42,3
35.31,-26.47,3
103.23,32.38,3
101.99,32.19,3
103.59,33.32,3
102.35,33.14,3
102.87,31.43,3
104.47,32.56,3
90.47,20.93,3
90.17,19.82,3
91.35,20.15,3
89.58,21.7,3
89.29,20.59,3
-93.36,38.46,3
-92.3,37.72,3
-94.66,38.13,3
-93.59,37.39,3
-93.13,39.52,3
-92.06,38.77,3
-94.44,39.2,3
31.29,60.71,3
32.32,61.62,3
32.18,59.81,3
33.22,60.72,3
29.39,60.66,3
30.35,61.58,3
-89.87,12.81,3
-89.06,12.16,3
-90.9,12.39,3
-90.08,11.75,3
-90.7,13.47,3
107.94,16.8,3
106.79,16.57,3
108.29,17.88,3
107.14,17.65,3
107.59,15.71,3
109.08,17.02,3
-36.93,-6.37,3
-37.94,-5.78,3
-35.9,-5.8,3
-36.91,-5.2,3
-36.94,-7.55,3
-37.96,-6.95,3
-35.91,-6.97,3
40.4,-14.56,3
39.22,-14.55,3
40.99,-13.55,3
39.82,-13.55,3
40.99,-15.56,3
39.81,-15.56,3
41.58,-14.56,3
37.14,51.27,3
38.12,52.14,3
37.76,50.27,3
38.74,51.13,3
35.56,51.39,3
36.5,52.26,3
19.08,2.25,3
20.18,2.2,3
18.44,1.34,3
19.54,1.29,3
18.62,3.2,3
19.71,3.16,3
17.98,2.3,3
-0.53,33.71,3
0.7,33.91,3
-0.97,32.67,3
0.25,32.87,3
-1.34,34.55,3
-0.09,34.75,3
-1.77,33.5,3
26.47,-15.14,3
25.25,-15.06,3
27.14,-14.16,3
25.93,-14.08,3
27.02,-16.2,3
25.79,-16.12,3
-80.21,39.61,3
-79.36,38.78,3
-81.62,39.49,3
-80.76,38.67,3
-79.64,40.56,3
-78.78,39.72,3
-81.08,40.44,3
-67.58,17.99,3
-66.74,17.39,3
-68.49,17.71,3
-67.65,17.11,3
-67.52,18.85,3
-66.68,18.26,3
-68.43,18.58,3
-72.22,5.98,3
-74.12,6.23,3
-73.21,5.57,3
-73.03,7.69,3
-72.13,7.03,3
-74.02,7.29,3
121.52,35.38,3
122.65,35.63,3
121.15,34.57,3
122.27,34.79,3
121.9,36.19,3
120.44,35.35,3
-98.02,25.37,3
-99.04,26.08,3
-96.84,25.8,3
-98.18,24.21,3
-99.19,24.92,3
-97.02,24.65,3
1.64,36.0,3
1.16,34.95,3
2.44,35.14,3
0.83,36.83,3
2.13,37.04,3
0.36,35.79,3
58.27,55.08,3
59.9,55.77,3
58.5,53.94,3
60.09,54.63,3
56.43,55.49,3
58.03,56.2,3
130.17,44.35,3
131.17,43.77,3
129.03,43.91,3
130.06,43.36,3
130.11,45.24,3
131.32,44.77,3
128.93,44.78,3
40.82,52.85,3
41.94,53.71,3
41.4,51.82,3
42.51,52.67,3
39.15,53.01,3
40.22,53.88,3
41.09,9.22,3
40.05,9.31,3
41.75,10.05,3
40.72,10.14,3
41.59,8.32,3
40.53,8.4,3
42.13,9.13,3
22.79,-7.76,3
21.62,-7.68,3
23.45,-6.79,3
22.29,-6.72,3
23.3,-8.81,3
22.12,-8.73,3
23.96,-7.83,3
-13.67,7.66,3
-12.92,7.11,3
-14.64,7.31,3
-13.88,6.75,3
-13.44,8.58,3
-12.69,8.01,3
-14.43,8.22,3
117.55,-0.01,3
118.57,0.17,3
117.22,-1.03,3
118.23,-0.86,3
116.87,0.84,3
117.89,1.03,3
116.54,-0.19,3
-4.25,54.33,3
-5.97,54.21,3
-4.79,53.39,3
-3.7,55.26,3
-2.55,54.43,3
-5.44,55.15,3
26.54,61.43,3
27.42,62.36,3
27.53,60.59,3
28.43,61.52,3
24.7,61.32,3
25.51,62.25,3
25.71,60.5,3
29.16,-32.92,3
27.83,-32.86,3
29.87,-32.03,3
28.56,-31.98,3
29.76,-33.84,3
28.43,-33.79,3
30.48,-32.96,3
32.5,-17.47,3
33.15,-16.47,3
31.92,-16.43,3
33.07,-18.5,3
31.84,-18.46,3
33.72,-17.5,3
60.94,36.62,3
59.91,34.86,3
61.05,35.48,3
58.49,36.47,3
59.64,37.12,3
58.65,35.35,3
4.42,12.24,3
5.48,12.27,3
4.01,11.33,3
5.05,11.35,3
3.78,13.12,3
3.37,12.2,3
44.89,34.61,3
45.26,33.54,3
42.76,34.07,3
43.63,34.88,3
43.16,33.0,3
-42.02,-4.53,3
-43.04,-3.92,3
-40.99,-3.96,3
-42.0,-3.35,3
-42.05,-5.71,3
-43.06,-5.1,3
-41.01,-5.14,3
78.82,38.47,3
80.21,38.9,3
78.62,37.32,3
79.98,37.76,3
77.64,39.16,3
79.04,39.61,3
77.46,38.01,3
72.24,54.24,3
74.04,54.75,3
72.12,53.08,3
73.88,53.59,3
70.54,54.87,3
72.36,55.4,3
70.47,53.71,3
9.15,42.7,3
10.64,42.83,3
8.52,41.69,3
9.99,41.83,3
8.3,43.56,3
9.8,43.7,3
7.67,42.55,3
102.72,-3.89,3
101.62,-4.18,3
103.04,-2.81,3
101.93,-3.1,3
103.5,-4.66,3
102.4,-4.95,3
103.82,-3.59,3
-52.04,-28.9,3
-53.05,-28.32,3
-50.98,-28.5,3
-52.0,-27.93,3
-52.08,-29.85,3
-53.09,-29.28,3
15.06,46.84,3
16.68,46.91,3
14.31,45.89,3
15.9,45.96,3
14.21,47.71,3
13.46,46.76,3
-75.53,1.44,3
-74.6,0.76,3
-76.56,0.99,3
-75.63,0.32,3
-75.43,2.55,3
-74.51,1.88,3
-76.46,2.11,3
29.32,3.66,3
30.45,3.61,3
28.7,2.75,3
29.84,2.69,3
28.8,4.62,3
29.93,4.56,3
28.19,3.72,3
-84.68,35.47,3
-85.59,36.26,3
-83.49,35.71,3
-84.38,36.5,3
-84.97,34.44,3
-85.87,35.22,3
-83.79,34.69,3
-75.84,17.98,3
-74.96,17.39,3
-76.82,17.65,3
-75.94,17.07,3
-75.74,18.87,3
-74.86,18.29,3
-76.72,18.55,3
28.68,-30.13,3
27.37,-30.06,3
29.39,-29.22,3
28.09,-29.16,3
29.27,-31.09,3
27.96,-31.03,3
29.98,-30.18,3
-88.03,35.73,3
-87.08,34.95,3
-89.26,35.44,3
-88.3,34.67,3
-87.76,36.78,3
-86.81,36.0,3
-89.0,36.5,3
79.72,15.51,3
81.64,15.13,3
80.56,14.77,3
140.17,39.74,3
138.94,39.43,3
140.49,40.79,3
139.24,40.48,3
141.09,38.99,3
139.86,38.69,3
141.43,40.04,3
33.99,-9.36,3
32.81,-9.31,3
34.62,-8.37,3
33.44,-8.33,3
34.56,-10.4,3
33.37,-10.35,3
35.18,-9.4,3
-77.06,6.06,3
-76.15,5.4,3
-75.94,7.54,3
-75.03,6.89,3
-76.96,7.13,3
68.36,32.22,3
69.55,32.75,3
68.35,31.11,3
69.52,31.64,3
67.19,32.79,3
68.38,33.34,3
67.19,31.68,3
-79.1,37.05,3
-78.32,36.24,3
-80.45,36.94,3
-79.64,36.15,3
-78.54,37.96,3
-77.75,37.14,3
-79.92,37.86,3
-116.05,36.82,3
-117.28,37.35,3
-114.81,37.4,3
-116.04,37.94,3
-116.05,35.7,3
-117.27,36.23,3
30.4,-22.44,3
29.14,-22.38,3
31.08,-21.46,3
29.82,-21.41,3
30.98,-23.45,3
29.72,-23.4,3
31.66,-22.48,3
-124.0,45.92,3
-121.39,46.16,3
-122.74,46.54,3
-122.59,44.53,3
-123.91,44.92,3
-121.33,45.15,3
12.79,-14.88,3
11.67,-14.74,3
13.47,-13.97,3
12.34,-13.84,3
13.24,-15.93,3
12.11,-15.79,3
13.92,-15.02,3
114.34,-31.53,3
113.19,-31.23,3
115.19,-30.95,3
114.05,-30.66,3
114.63,-32.42,3
113.46,-32.12,3
97.45,25.68,3
96.23,25.4,3
97.78,26.72,3
96.56,26.46,3
98.33,24.89,3
97.11,24.62,3
98.67,25.94,3
44.57,48.43,3
45.69,49.25,3
45.04,47.36,3
46.14,48.17,3
43.01,48.67,3
44.09,49.5,3
43.51,47.61,3
-37.99,-9.3,3
-39.01,-8.7,3
-36.95,-8.72,3
-37.97,-8.13,3
-38.0,-10.47,3
-39.03,-9.88,3
-36.97,-9.89,3
-78.06,-4.03,3
-77.11,-4.72,3
-79.12,-4.5,3
-78.17,-5.19,3
-77.94,-2.88,3
-77.0,-3.56,3
-79.0,-3.34,3
173.68,-36.2,3
175.99,-36.34,3
174.89,-35.71,3
174.69,-37.97,3
173.56,-37.33,3
175.91,-37.47,3
-6.15,56.88,3
-7.97,56.75,3
-6.68,55.95,3
-5.59,57.79,3
-4.33,56.99,3
-7.44,57.67,3
30.89,-25.42,3
29.61,-25.37,3
31.57,-24.46,3
30.3,-24.42,3
31.48,-26.41,3
30.2,-26.37,3
32.16,-25.46,3
101.94,4.03,3
100.81,3.74,3
102.27,5.15,3
101.13,4.86,3
102.75,3.2,3
103.08,4.32,3
36.81,54.13,3
37.48,53.14,3
38.51,54.02,3
35.13,54.22,3
36.12,55.11,3
35.83,53.25,3
26.37,-34.58,3
25.04,-34.49,3
27.1,-33.72,3
26.97,-35.49,3
25.63,-35.41,3
27.7,-34.65,3
28.58,-10.14,3
27.39,-10.08,3
29.23,-9.15,3
28.04,-9.09,3
29.13,-11.19,3
27.93,-11.13,3
29.78,-10.2,3
-85.39,10.75,3
-86.43,10.33,3
-85.53,9.72,3
-85.26,11.77,3
-84.36,11.17,3
-86.29,11.36,3
-0.99,13.77,3
0.02,13.83,3
-1.34,12.86,3
-0.34,12.92,3
-1.64,14.61,3
-0.63,14.69,3
-1.98,13.7,3
100.93,37.4,3
102.2,37.57,3
100.39,36.41,3
100.18,38.23,3
101.48,38.4,3
99.64,37.22,3
115.25,-7.01,3
114.25,-7.29,3
115.57,-6.03,3
114.57,-6.29,3
115.91,-7.83,3
114.93,-7.99,3
116.23,-6.87,3
38.01,33.92,3
38.86,34.78,3
38.48,32.84,3
39.33,33.7,3
36.67,34.12,3
37.53,34.99,3
37.16,33.04,3
11.6,2.56,3
10.57,2.6,3
12.22,3.44,3
12.0,1.63,3
10.97,1.67,3
12.63,2.52,3
80.99,30.82,3
82.22,31.23,3
80.77,29.75,3
81.98,30.15,3
79.97,31.49,3
81.21,31.91,3
79.77,30.41,3
100.26,20.3,3
99.07,20.03,3
100.6,21.39,3
99.4,21.12,3
101.12,19.46,3
99.93,19.2,3
101.46,20.56,3
-83.8,22.91,3
-84.6,23.65,3
-83.54,23.97,3
-84.07,21.84,3
-84.86,22.58,3
-83.02,22.17,3
53.48,37.15,3
54.56,37.84,3
53.73,36.04,3
54.79,36.72,3
52.17,37.56,3
53.23,38.26,3
52.44,36.46,3
-80.57,27.69,3
-79.51,27.95,3
-80.27,28.72,3
-80.86,26.66,3
-81.63,27.43,3
-79.81,26.93,3
59.15,23.14,3
60.09,23.67,3
59.27,22.17,3
60.19,22.68,3
58.09,23.6,3
59.02,24.13,3
58.22,22.62,3
59.48,58.02,3
61.25,58.69,3
59.7,56.9,3
61.42,57.57,3
57.51,58.43,3
59.26,59.13,3
57.78,57.32,3
56.87,25.04,3
57.8,25.6,3
57.02,24.04,3
57.95,24.59,3
56.71,26.05,3
55.95,24.48,3
109.59,38.25,3
110.77,38.31,3
108.96,37.34,3
110.13,37.42,3
109.03,39.08,3
110.23,39.15,3
108.39,38.17,3
103.96,-6.48,3
102.87,-6.77,3
104.28,-5.43,3
103.18,-5.72,3
104.72,-7.22,3
103.64,-7.52,3
105.04,-6.18,3
96.57,15.28,3
95.39,14.98,3
96.89,16.41,3
95.71,16.11,3
97.42,14.45,3
96.25,14.15,3
97.75,15.57,3
-55.44,-35.35,3
-54.39,-35.05,3
-55.39,-34.49,3
-55.48,-36.18,3
-56.48,-35.63,3
-54.43,-35.89,3
53.99,24.35,3
54.18,23.38,3
55.06,23.93,3
52.91,24.76,3
53.79,25.33,3
53.12,23.79,3
39.42,4.94,3
38.33,5.01,3
39.98,5.8,3
38.89,5.88,3
39.96,3.99,3
38.87,4.06,3
40.51,4.87,3
25.39,13.07,3
26.56,13.02,3
24.75,12.15,3
25.91,12.1,3
24.86,14.06,3
26.04,14.0,3
24.22,13.12,3
-63.98,-30.23,3
-63.03,-30.66,3
-65.01,-30.78,3
-63.92,-29.23,3
-62.97,-29.67,3
-64.94,-29.78,3
115.21,36.06,4
115.65,35.96,4
114.93,35.81,4
115.38,35.72,4
115.04,36.39,4
115.48,36.29,4
114.76,36.15,4
119.69,31.27,4
120.09,31.16,4
119.43,31.02,4
119.84,30.92,4
119.53,31.63,4
119.94,31.52,4
119.27,31.38,4
76.19,17.28,4
75.78,17.27,4
76.4,17.65,4
75.99,17.64,4
76.4,16.93,4
75.98,16.92,4
76.61,17.29,4
75.55,14.03,4
75.14,14.02,4
75.75,14.39,4
75.35,14.38,4
75.74,13.67,4
75.34,13.66,4
75.95,14.03,4
78.78,11.09,4
78.37,11.09,4
79.0,11.45,4
78.58,11.46,4
78.98,10.71,4
79.2,11.08,4
123.73,41.57,4
124.1,41.37,4
123.27,41.48,4
123.65,41.28,4
123.8,41.87,4
124.18,41.66,4
-3.1,53.5,4
-2.86,53.13,4
-3.75,53.59,4
-3.5,53.22,4
-2.71,53.78,4
-2.47,53.41,4
-3.35,53.87,4
9.72,36.95,4
10.23,36.85,4
9.35,36.64,4
9.86,36.54,4
9.58,37.36,4
10.1,37.27,4
9.21,37.05,4
76.72,10.39,4
76.31,10.39,4
76.92,10.75,4
76.52,10.75,4
76.91,10.02,4
76.51,10.02,4
77.12,10.38,4
110.47,-7.49,4
110.07,-7.48,4
110.71,-7.16,4
110.31,-7.14,4
110.63,-7.84,4
110.87,-7.51,4
126.3,45.55,4
126.19,45.23,4
126.7,45.32,4
125.88,45.79,4
126.41,45.88,4
125.78,45.46,4
121.49,30.7,4
121.92,30.69,4
121.23,30.4,4
121.65,30.39,4
121.76,31.0,4
121.07,30.7,4
116.01,39.28,4
116.38,39.16,4
115.65,39.04,4
116.03,38.92,4
115.99,39.64,4
116.36,39.52,4
115.63,39.4,4
31.97,26.42,4
31.13,26.36,4
31.57,26.17,4
31.49,27.05,4
31.93,26.86,4
31.08,26.8,4
-80.1,25.9,4
-80.27,26.27,4
-79.7,25.87,4
-79.87,26.23,4
-80.33,25.57,4
-80.5,25.93,4
-79.93,25.54,4
-0.21,6.13,4
-0.08,5.79,4
-0.56,6.24,4
-0.44,5.9,4
0.03,6.37,4
0.15,6.02,4
-0.33,6.48,4
81.53,28.04,4
82.0,28.06,4
81.3,27.68,4
81.77,27.7,4
81.29,28.37,4
81.76,28.39,4
81.06,28.01,4
125.37,44.19,4
125.77,43.97,4
124.88,44.1,4
125.47,44.51,4
125.87,44.28,4
124.97,44.42,4
74.96,15.82,4
74.55,15.81,4
75.16,16.18,4
74.76,16.17,4
75.15,15.46,4
74.75,15.45,4
75.36,15.83,4
-89.66,13.88,4
-89.46,13.54,4
-90.07,13.86,4
-89.87,13.52,4
-89.45,14.25,4
-89.25,13.91,4
-89.87,14.23,4
-71.87,10.12,4
-71.63,9.79,4
-72.28,10.11,4
-72.03,9.78,4
-71.46,10.14,4
-72.11,10.45,4
51.89,35.91,4
51.36,35.36,4
51.82,35.5,4
51.02,36.03,4
51.49,36.18,4
135.43,35.04,4
135.85,34.34,4
135.43,34.35,4
136.07,34.67,4
77.36,29.54,4
77.85,29.58,4
77.14,29.17,4
77.63,29.21,4
77.08,29.88,4
76.87,29.51,4
75.25,30.81,4
75.04,30.43,4
75.53,30.47,4
74.96,31.14,4
75.46,31.19,4
74.75,30.76,4
105.88,10.19,4
105.44,10.24,4
106.14,10.55,4
105.7,10.59,4
106.06,9.79,4
105.62,9.83,4
106.32,10.14,4
37.91,36.92,4
38.36,37.14,4
37.92,36.5,4
38.37,36.71,4
37.89,37.35,4
37.46,36.71,4
-122.67,45.55,4
-123.06,45.8,4
-122.12,45.67,4
-122.51,45.92,4
-122.83,45.17,4
-123.22,45.42,4
-122.28,45.29,4
4.44,7.84,4
4.82,7.72,4
4.18,7.59,4
4.56,7.47,4
4.32,8.21,4
4.7,8.09,4
4.06,7.96,4
150.43,-34.04,4
149.9,-33.98,4
150.75,-33.69,4
150.22,-33.63,4
150.64,-34.45,4
150.1,-34.39,4
150.96,-34.1,4
-99.95,19.12,4
-100.21,19.48,4
-99.74,19.52,4
-100.15,18.73,4
-100.41,19.08,4
-99.69,18.76,4
-70.19,18.9,4
-70.58,18.9,4
-70.35,18.61,4
-70.04,19.19,4
-69.81,18.89,4
-70.43,19.19,4
13.81,-8.76,4
13.43,-8.59,4
13.5,-9.44,4
13.12,-9.26,4
13.85,-9.19,4
-13.21,9.51,4
-13.03,9.21,4
-13.42,9.2,4
-13.0,9.84,4
-12.82,9.53,4
-13.4,9.82,4
118.6,31.23,4
119.02,31.13,4
118.34,30.98,4
118.76,30.87,4
118.45,31.59,4
118.86,31.48,4
118.18,31.33,4
110.34,40.9,4
110.77,40.79,4
110.41,40.53,4
110.28,41.28,4
110.71,41.17,4
109.91,41.01,4
83.84,26.74,4
83.14,26.38,4
83.6,26.39,4
83.17,27.07,4
83.63,27.09,4
82.93,26.72,4
32.03,0.67,4
